id,team_id,regulation,name,item,ability,tera_type,hp_evs,atk_evs,def_evs,spatk_evs,spdef_evs,spe_evs,nature,move_1,move_2,move_3,move_4
1356,234,Regulation Set D,Annihilape,Leftovers,Defiant,Steel,252,36,100,0,4,116,Adamant,Rage Fist,Drain Punch,Bulk Up,Protect
1357,234,Regulation Set D,Maushold-Four,Safety Goggles,Friend Guard,Ghost,252,4,4,0,68,180,Jolly,Super Fang,Follow Me,Beat Up,Protect
1358,234,Regulation Set D,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,4,0,0,252,0,252,Timid,Tera Blast,Dark Pulse,Heat Wave,Flamethrower
1359,234,Regulation Set D,Iron Bundle,Booster Energy,Quark Drive,Ghost,92,0,4,100,60,252,Timid,Icy Wind,Freeze-Dry,Hydro Pump,Protect
1360,234,Regulation Set D,Thundurus,Sitrus Berry,Prankster,Ghost,244,0,252,0,12,0,Calm,Thunder Wave,Scary Face,Taunt,Wildbolt Storm
1361,234,Regulation Set D,Landorus-Therian,Assault Vest,Intimidate,Flying,68,100,4,0,84,252,Jolly,Earthquake,Rock Slide,Tera Blast,U-turn
1362,235,Regulation Set D,Iron Bundle,Booster Energy,Quark Drive,Ice,4,0,0,252,0,252,Timid,Freeze-Dry,Icy Wind,Encore,Protect
1363,235,Regulation Set D,Dondozo,Leftovers,Unaware,Grass,20,252,0,0,0,236,Adamant,Protect,Wave Crash,Earthquake,Order Up
1364,235,Regulation Set D,Zoroark-Hisui,Focus Sash,Illusion,Fire,4,0,0,252,0,252,Timid,Hyper Voice,Shadow Ball,Flamethrower,Protect
1365,235,Regulation Set D,Tatsugiri,Sitrus Berry,Commander,Steel,252,0,0,252,0,0,Modest,Draco Meteor,Muddy Water,Icy Wind,Protect
1366,235,Regulation Set D,Urshifu,Assault Vest,Unseen Fist,Steel,4,252,0,0,0,252,Jolly,Sucker Punch,Close Combat,Iron Head,Wicked Blow
1367,235,Regulation Set D,Azelf,Choice Scarf,Levitate,Normal,4,252,0,0,0,252,Jolly,Explosion,U-turn,Play Rough,Trick
1368,236,Regulation Set D,Goodra-Hisui,Leftovers,Shell Armor,Poison,252,4,248,0,4,0,Impish,Shelter,Protect,Body Press,Heavy Slam
1369,236,Regulation Set D,Sneasler,Grassy Seed,Unburden,Flying,4,252,0,0,0,252,Jolly,Taunt,Dire Claw,Close Combat,Acrobatics
1370,236,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Grass,252,252,4,0,0,0,Adamant,Fake Out,Drum Beating,U-turn,Knock Off
1371,236,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,4,252,0,0,0,252,Adamant,Surging Strikes,U-turn,Close Combat,Aqua Jet
1372,236,Regulation Set D,Cresselia,Mental Herb,Levitate,Fairy,212,0,56,164,76,0,Sassy,Trick Room,Helping Hand,Lunar Blessing,Psychic
1373,236,Regulation Set D,Heatran,Safety Goggles,Flash Fire,Grass,252,0,4,252,0,0,Modest,Protect,Flash Cannon,Heat Wave,Earth Power
1374,237,Regulation Set D,Regieleki,Covert Cloak,Transistor,Electric,0,0,0,252,4,252,Timid,Electro Ball,Volt Switch,Electroweb,Protect
1375,237,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Fire,228,252,4,0,4,20,Adamant,Fake Out,U-turn,Knock Off,Wood Hammer
1376,237,Regulation Set D,Urshifu-Rapid-Strike,Life Orb,Unseen Fist,Water,0,252,0,0,4,252,Jolly,Close Combat,Surging Strikes,Aqua Jet,Protect
1377,237,Regulation Set D,Dragapult,Choice Band,Clear Body,Steel,0,252,0,0,4,252,Jolly,Tera Blast,Dragon Darts,Phantom Force,U-turn
1378,237,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Dark,0,252,0,0,4,252,Jolly,Ice Spinner,Sucker Punch,Sacred Sword,Protect
1379,237,Regulation Set D,Chi-Yu,Choice Specs,Beads of Ruin,Fire,0,0,0,252,4,252,Timid,Heat Wave,Dark Pulse,Overheat,Snarl
1380,238,Regulation Set D,Enamorus,Assault Vest,Contrary,Steel,244,0,4,20,12,228,Timid,Moonblast,Springtide Storm,Earth Power,Sludge Bomb
1382,238,Regulation Set D,Amoonguss,Rocky Helmet,Regenerator,Water,236,0,156,0,116,0,Relaxed,Pollen Puff,Spore,Rage Powder,Protect
1383,238,Regulation Set D,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Grass,0,252,0,0,4,252,Jolly,Surging Strikes,Close Combat,Aqua Jet,Protect
1384,238,Regulation Set D,Landorus-Therian,Clear Amulet,Intimidate,Flying,212,36,4,0,4,252,Adamant,Earthquake,Tera Blast,Rock Slide,Protect
1385,238,Regulation Set D,Arcanine,Safety Goggles,Intimidate,Normal,244,20,4,0,4,236,Jolly,Flare Blitz,Extreme Speed,Howl,Protect
1386,239,Regulation Set D,Overqwil,Choice Band,Swift Swim,Normal,4,252,0,0,0,252,Adamant,Gunk Shot,Self-Destruct,Liquidation,Aqua Jet
1387,239,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0,252,0,0,4,252,Jolly,Protect,Ice Spinner,Sucker Punch,Sacred Sword
1388,239,Regulation Set D,Dragonite,Silk Scarf,Multiscale,Normal,132,252,12,0,4,108,Adamant,Extreme Speed,Aerial Ace,Outrage,Dragon Tail
1389,239,Regulation Set D,Basculegion,Life Orb,Swift Swim,Water,0,252,0,0,4,252,Adamant,Protect,Last Respects,Wave Crash,Aqua Jet
1390,239,Regulation Set D,Pelipper,Damp Rock,Drizzle,Ghost,252,0,100,116,4,36,Modest,Protect,Hurricane,Tailwind,Wide Guard
1391,239,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,60,236,4,0,28,180,Adamant,Surging Strikes,Close Combat,U-turn,Rock Slide
1392,240,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,4,252,0,0,0,252,Adamant,Icicle Crash,Sacred Sword,Ice Shard,Protect
1393,240,Regulation Set D,Overqwil,Choice Band,Swift Swim,Normal,52,252,4,0,4,196,Jolly,Self-Destruct,Poison Jab,Crunch,Aqua Jet
1394,240,Regulation Set D,Basculegion,Life Orb,Swift Swim,Water,28,252,68,0,4,156,Adamant,Wave Crash,Aqua Jet,Last Respects,Protect
1395,240,Regulation Set D,Gholdengo,Leftovers,Good as Gold,Water,228,0,92,4,180,4,Modest,Make It Rain,Shadow Ball,Nasty Plot,Protect
1396,240,Regulation Set D,Pelipper,Damp Rock,Drizzle,Steel,252,0,4,108,140,4,Bold,Hurricane,Helping Hand,Wide Guard,Tailwind
1397,240,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Ghost,204,252,36,0,12,4,Adamant,Fake Out,Knock Off,U-turn,Drum Beating
1398,241,Regulation Set D,Cresselia,Mental Herb,Levitate,Electric,252,0,124,12,116,0,Relaxed,Moonblast,Trick Room,Lunar Blessing,Thunderbolt
1399,241,Regulation Set D,Ursaluna,Flame Orb,Guts,Ground,132,252,60,0,60,0,Brave,Protect,Earthquake,Facade,Rock Slide
1400,241,Regulation Set D,Bronzong,Safety Goggles,Levitate,Fire,252,0,140,0,116,0,Sassy,Trick Room,Gyro Ball,Safeguard,Protect
1401,241,Regulation Set D,Abomasnow,Weakness Policy,Snow Warning,Water,252,0,36,220,0,0,Quiet,Giga Drain,Blizzard,Earth Power,Aurora Veil
1402,241,Regulation Set D,Glastrier,Life Orb,Chilling Neigh,Ice,252,252,0,0,4,0,Brave,Icicle Crash,Stomping Tantrum,Heavy Slam,Swords Dance
1403,241,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Flying,84,252,92,0,76,0,Brave,Drain Punch,Wild Charge,Volt Switch,Fake Out
1404,242,Regulation Set D,Indeedee-F,Psychic Seed,Psychic Surge,Grass,252,0,252,0,4,0,Relaxed,Dazzling Gleam,Helping Hand,Follow Me,Trick Room
1405,242,Regulation Set D,Armarouge,Twisted Spoon,Flash Fire,Grass,252,0,4,252,0,0,Quiet,Expanding Force,Heat Wave,Trick Room,Protect
1406,242,Regulation Set D,Hatterene,Life Orb,Magic Bounce,Water,212,0,36,252,0,0,Quiet,Psychic,Dazzling Gleam,Trick Room,Protect
1407,242,Regulation Set D,Torkoal,Charcoal,Drought,Fire,252,0,12,244,0,0,Quiet,Eruption,Flamethrower,Earth Power,Clear Smog
1408,242,Regulation Set D,Ursaluna,Flame Orb,Guts,Normal,252,252,0,0,4,0,Brave,Facade,Headlong Rush,Crunch,Protect
1409,242,Regulation Set D,Lilligant-Hisui,Focus Sash,Chlorophyll,Ghost,4,252,0,0,0,252,Jolly,Solar Blade,Close Combat,Sleep Powder,After You
1410,243,Regulation Set E,Kommo-o,Leftovers,Bulletproof,Steel,252,4,156,0,92,4,Impish,Body Press,Iron Defense,Iron Head,Protect
1411,243,Regulation Set E,Tyranitar,Assault Vest,Sand Stream,Psychic,4,252,4,0,4,244,Adamant,Knock Off,Rock Slide,Low Kick,Tera Blast
1412,243,Regulation Set E,Rillaboom,Miracle Seed,Grassy Surge,Grass,212,252,4,0,4,36,Adamant,Fake Out,Wood Hammer,Grassy Glide,Taunt
1413,243,Regulation Set E,Flutter Mane,Choice Specs,Protosynthesis,Fairy,132,0,4,236,4,132,Timid,Dazzling Gleam,Moonblast,Shadow Ball,Trick Room
1414,243,Regulation Set E,Arcanine-Hisui,Sitrus Berry,Intimidate,Water,236,4,4,0,12,252,Jolly,Flare Blitz,Rock Slide,Howl,Will-O-Wisp
1415,243,Regulation Set E,Iron Bundle,Booster Energy,Quark Drive,Ghost,0,0,0,252,4,252,Timid,Freeze-Dry,Icy Wind,Hydro Pump,Protect
1416,244,Regulation Set E,Tornadus,Covert Cloak,Prankster,Dragon,252,0,92,4,132,28,Calm,Bleakwind Storm,Tailwind,Taunt,Rain Dance
1417,244,Regulation Set E,Arcanine-Hisui,Choice Band,Intimidate,Fairy,116,196,4,0,4,188,Adamant,Flare Blitz,Rock Slide,Extreme Speed,Tera Blast
1418,244,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Grass,92,76,100,0,236,4,Adamant,Wild Charge,Drain Punch,Heavy Slam,Fake Out
1419,244,Regulation Set E,Gholdengo,Leftovers,Good as Gold,Dragon,244,0,108,4,68,84,Modest,Make It Rain,Shadow Ball,Nasty Plot,Protect
1420,244,Regulation Set E,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,44,180,28,0,44,212,Adamant,Surging Strikes,Close Combat,Aqua Jet,U-turn
1421,244,Regulation Set E,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,252,76,76,0,60,44,Adamant,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
1422,245,Regulation Set E,Ursaluna,Flame Orb,Guts,Ghost,252,148,0,0,108,0,Brave,Facade,Earthquake,Shadow Claw,Protect
1423,245,Regulation Set E,Roaring Moon,Booster Energy,Protosynthesis,Poison,52,204,0,0,0,252,Jolly,U-turn,Earthquake,Breaking Swipe,Tailwind
1424,245,Regulation Set E,Armarouge,Weakness Policy,Weak Armor,Psychic,4,0,4,252,4,244,Modest,Heat Wave,Expanding Force,Stored Power,Endure
1425,245,Regulation Set E,Torkoal,Choice Specs,Drought,Fire,252,0,0,252,4,0,Quiet,Eruption,Heat Wave,Overheat,Earth Power
1426,245,Regulation Set E,Indeedee-F,Safety Goggles,Psychic Surge,Fairy,252,0,252,0,4,0,Relaxed,Dazzling Gleam,Trick Room,Follow Me,Helping Hand
1427,245,Regulation Set E,Bronzong,Power Bracer,Levitate,Fire,252,0,252,0,4,0,Relaxed,Body Press,Iron Defense,Skill Swap,Trick Room
1428,246,Regulation Set E,Tornadus,Sharp Beak,Prankster,Ghost,116,0,52,84,4,252,Timid,Bleakwind Storm,Tailwind,Taunt,Leer
1429,246,Regulation Set E,Arcanine-Hisui,Choice Band,Intimidate,Fairy,68,252,4,0,4,180,Adamant,Extreme Speed,Rock Slide,Flare Blitz,Tera Blast
1430,246,Regulation Set E,Iron Hands,Clear Amulet,Quark Drive,Poison,0,252,0,0,52,204,Adamant,Fake Out,Wild Charge,Close Combat,Ice Punch
1431,246,Regulation Set E,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,36,252,4,0,4,212,Adamant,Surging Strikes,Aqua Jet,Close Combat,U-turn
1432,246,Regulation Set E,Sinistcha,Sitrus Berry,Heatproof,Steel,252,0,44,4,204,4,Modest,Nasty Plot,Rage Powder,Shadow Ball,Matcha Gotcha
1433,246,Regulation Set E,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0,252,4,0,0,252,Adamant,Ice Spinner,Sucker Punch,Lash Out,Protect
1434,247,Regulation Set E,Gholdengo,Leftovers,Good as Gold,Dragon,164,0,12,132,4,196,Modest,Make It Rain,Nasty Plot,Shadow Ball,Protect
1435,247,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Water,84,212,20,0,172,20,Adamant,Fake Out,Heavy Slam,Wild Charge,Drain Punch
1436,247,Regulation Set E,Amoonguss,Sitrus Berry,Regenerator,Water,244,0,236,0,28,0,Bold,Spore,Rage Powder,Pollen Puff,Protect
1437,247,Regulation Set E,Iron Bundle,Booster Energy,Quark Drive,Ghost,252,0,108,44,100,4,Timid,Icy Wind,Freeze-Dry,Hydro Pump,Protect
1438,247,Regulation Set E,Pelipper,Focus Sash,Drizzle,Flying,68,0,44,140,4,252,Timid,Hurricane,Weather Ball,Protect,Wide Guard
1439,247,Regulation Set E,Salamence,Choice Scarf,Intimidate,Flying,12,0,4,252,4,236,Timid,Hurricane,Draco Meteor,Tailwind,Air Slash
1440,248,Regulation Set E,Tornadus,Focus Sash,Prankster,Ghost,4,0,0,252,0,252,Timid,Bleakwind Storm,Tailwind,Sunny Day,Protect
1441,248,Regulation Set E,Flutter Mane,Booster Energy,Protosynthesis,Water,68,0,68,116,4,252,Modest,Dazzling Gleam,Shadow Ball,Substitute,Protect
1442,248,Regulation Set E,Regidrago,Dragon Fang,Dragon's Maw,Poison,4,0,0,252,0,252,Modest,Dragon Energy,Draco Meteor,Earth Power,Protect
1443,248,Regulation Set E,Heatran,Life Orb,Flash Fire,Fairy,20,0,4,252,4,228,Modest,Heat Wave,Flash Cannon,Earth Power,Protect
1444,248,Regulation Set E,Urshifu,Choice Scarf,Unseen Fist,Dark,4,252,0,0,0,252,Adamant,Wicked Blow,Sucker Punch,Close Combat,Iron Head
1445,248,Regulation Set E,Farigiraf,Rocky Helmet,Armor Tail,Fairy,228,0,84,4,4,188,Modest,Dazzling Gleam,Trick Room,Imprison,Nasty Plot
1446,249,Regulation Set E,Indeedee-F,Rocky Helmet,Psychic Surge,Fairy,252,0,252,0,4,0,Relaxed,Follow Me,Helping Hand,Trick Room,Dazzling Gleam
1447,249,Regulation Set E,Armarouge,Life Orb,Flash Fire,Psychic,228,0,4,196,12,68,Modest,Expanding Force,Flamethrower,Protect,Trick Room
1448,249,Regulation Set E,Sinistcha,Sitrus Berry,Hospitality,Poison,252,0,28,4,220,4,Bold,Matcha Gotcha,Strength Sap,Trick Room,Rage Powder
1449,249,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Grass,116,156,4,0,156,76,Adamant,Fake Out,Drain Punch,Wild Charge,Heavy Slam
1450,249,Regulation Set E,Ninetales-Alola,Light Clay,Snow Warning,Water,60,0,196,4,4,244,Timid,Icy Wind,Moonblast,Aurora Veil,Protect
1451,249,Regulation Set E,Roaring Moon,Booster Energy,Protosynthesis,Flying,92,156,60,0,4,196,Jolly,Knock Off,Acrobatics,Protect,Tailwind
1452,250,Regulation Set E,Landorus-Therian,Choice Scarf,Intimidate,Flying,164,84,4,0,4,252,Adamant,Stomping Tantrum,Rock Slide,U-turn,Tera Blast
1453,250,Regulation Set E,Flutter Mane,Choice Specs,Protosynthesis,Fairy,92,0,124,36,4,252,Timid,Moonblast,Dazzling Gleam,Shadow Ball,Icy Wind
1454,250,Regulation Set E,Amoonguss,Rocky Helmet,Regenerator,Water,244,0,236,0,28,0,Bold,Spore,Rage Powder,Pollen Puff,Protect
1455,250,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Water,140,236,60,4,68,0,Brave,Drain Punch,Wild Charge,Volt Switch,Fake Out
1456,250,Regulation Set E,Heatran,Leftovers,Flash Fire,Grass,244,0,76,84,4,100,Modest,Heat Wave,Earth Power,Will-O-Wisp,Protect
1457,250,Regulation Set E,Urshifu,Focus Sash,Unseen Fist,Dark,4,252,0,0,0,252,Adamant,Wicked Blow,Sucker Punch,Close Combat,Detect
1458,251,Regulation Set E,Tornadus,Covert Cloak,Prankster,Steel,212,0,36,4,4,252,Timid,Tailwind,Bleakwind Storm,Icy Wind,Protect
1459,251,Regulation Set E,Urshifu,Life Orb,Unseen Fist,Poison,0,252,4,0,0,252,Adamant,Wicked Blow,Close Combat,Sucker Punch,Detect
1460,251,Regulation Set E,Glimmora,Focus Sash,Toxic Debris,Grass,0,0,4,252,0,252,Modest,Sludge Bomb,Power Gem,Mortal Spin,Spiky Shield
1461,251,Regulation Set E,Dondozo,Leftovers,Unaware,Dragon,4,76,92,0,108,228,Adamant,Substitute,Earthquake,Order Up,Protect
1462,251,Regulation Set E,Tatsugiri,Ability Shield,Commander,Steel,252,0,252,0,0,4,Modest,Draco Meteor,Muddy Water,Taunt,Protect
1463,251,Regulation Set E,Flutter Mane,Booster Energy,Protosynthesis,Fairy,4,0,228,204,4,68,Timid,Moonblast,Shadow Ball,Dazzling Gleam,Protect
1464,252,Regulation Set E,Flutter Mane,Booster Energy,Protosynthesis,Fairy,196,0,164,12,4,132,Timid,Moonblast,Shadow Ball,Icy Wind,Protect
1465,252,Regulation Set E,Urshifu,Focus Sash,Unseen Fist,Dark,4,252,0,0,0,252,Adamant,Wicked Blow,Close Combat,Sucker Punch,Protect
1466,252,Regulation Set E,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,236,76,92,0,4,100,Adamant,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
1467,252,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Grass,124,76,12,0,252,44,Adamant,Wild Charge,Drain Punch,Heavy Slam,Fake Out
1468,252,Regulation Set E,Landorus,Life Orb,Sheer Force,Poison,148,0,4,116,12,228,Modest,Earth Power,Sludge Bomb,Taunt,Protect
1469,252,Regulation Set E,Arcanine-Hisui,Choice Band,Intimidate,Fairy,180,36,100,0,68,124,Adamant,Flare Blitz,Rock Slide,Extreme Speed,Tera Blast
1470,253,Regulation Set E,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,36,252,4,0,4,212,Jolly,Surging Strikes,Close Combat,U-turn,Ice Spinner
1471,253,Regulation Set E,Farigiraf,Sitrus Berry,Armor Tail,Fire,132,0,164,76,124,12,Modest,Psychic,Dazzling Gleam,Nasty Plot,Trick Room
1472,253,Regulation Set E,Clefairy,Eviolite,Friend Guard,Grass,252,0,252,0,4,0,Bold,Protect,Helping Hand,Follow Me,Heal Pulse
1473,253,Regulation Set E,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,108,132,12,0,4,252,Jolly,Ivy Cudgel,Horn Leech,Spiky Shield,Swords Dance
1474,253,Regulation Set E,Ursaluna-Bloodmoon,Life Orb,Mind's Eye,Grass,244,0,0,252,12,0,Quiet,Hyper Voice,Blood Moon,Earth Power,Protect
1475,253,Regulation Set E,Okidogi,Assault Vest,Guard Dog,Water,252,172,4,0,76,4,Adamant,Poison Jab,Brick Break,Snarl,Ice Punch
1476,254,Regulation Set E,Staraptor,Choice Scarf,Intimidate,Flying,252,76,0,0,0,180,Adamant,Brave Bird,Close Combat,U-turn,Final Gambit
1477,254,Regulation Set E,Urshifu,Focus Sash,Unseen Fist,Dark,4,252,0,0,0,252,Jolly,Wicked Blow,Sucker Punch,Close Combat,Detect
1478,254,Regulation Set E,Farigiraf,Aguav Berry,Armor Tail,Fairy,228,0,84,4,156,36,Calm,Psychic,Dazzling Gleam,Trick Room,Protect
1479,254,Regulation Set E,Ursaluna,Flame Orb,Guts,Ghost,252,252,4,0,0,0,Brave,Facade,Earthquake,Headlong Rush,Protect
1480,254,Regulation Set E,Scream Tail,Safety Goggles,Protosynthesis,Water,244,0,148,0,116,0,Calm,Dazzling Gleam,Trick Room,Encore,Helping Hand
1481,254,Regulation Set E,Torkoal,Charcoal,Drought,Fire,252,0,0,252,4,0,Quiet,Eruption,Flamethrower,Earth Power,Protect
1482,255,Regulation Set E,Tornadus,Covert Cloak,Prankster,Dark,244,0,156,4,4,100,Bold,Bleakwind Storm,Sunny Day,Tailwind,Taunt
1483,255,Regulation Set E,Flutter Mane,Choice Specs,Protosynthesis,Fairy,116,0,188,140,4,60,Bold,Moonblast,Shadow Ball,Dazzling Gleam,Energy Ball
1484,255,Regulation Set E,Rillaboom,Assault Vest,Grassy Surge,Water,252,116,12,0,76,52,Adamant,Stomping Tantrum,Wood Hammer,Grassy Glide,Fake Out
1485,255,Regulation Set E,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,36,252,4,0,36,180,Adamant,Ivy Cudgel,Wood Hammer,Grassy Glide,Spiky Shield
1486,255,Regulation Set E,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0,252,4,0,0,252,Adamant,Icicle Crash,Crunch,Sucker Punch,Protect
1487,255,Regulation Set E,Dragonite,Choice Band,Inner Focus,Normal,180,252,4,0,4,68,Adamant,Extreme Speed,Outrage,Stomping Tantrum,Aqua Jet
1488,256,Regulation Set E,Tornadus,Focus Sash,Prankster,Ghost,0,0,4,252,0,252,Timid,Bleakwind Storm,Sunny Day,Taunt,Tailwind
1489,256,Regulation Set E,Flutter Mane,Booster Energy,Protosynthesis,Fairy,76,0,100,116,4,212,Modest,Moonblast,Dazzling Gleam,Shadow Ball,Protect
1490,256,Regulation Set E,Landorus-Therian,Choice Scarf,Intimidate,Flying,60,196,0,0,0,252,Adamant,Stomping Tantrum,Tera Blast,Rock Slide,U-turn
1491,256,Regulation Set E,Rillaboom,Assault Vest,Grassy Surge,Fire,132,252,4,0,12,108,Adamant,Grassy Glide,High Horsepower,Wood Hammer,Fake Out
1492,256,Regulation Set E,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,68,252,0,0,0,188,Jolly,Ivy Cudgel,Grassy Glide,Stomping Tantrum,Spiky Shield
1493,256,Regulation Set E,Farigiraf,Rocky Helmet,Armor Tail,Fairy,252,0,156,76,12,12,Bold,Dazzling Gleam,Psychic,Imprison,Trick Room
1494,257,Regulation Set E,Flutter Mane,Fairy Feather,Protosynthesis,Fairy,76,0,52,252,4,124,Timid,Moonblast,Shadow Ball,Dazzling Gleam,Protect
1495,257,Regulation Set E,Arcanine-Hisui,Sitrus Berry,Intimidate,Normal,140,252,4,0,4,108,Adamant,Flare Blitz,Rock Slide,Extreme Speed,Protect
1496,257,Regulation Set E,Rillaboom,Miracle Seed,Grassy Surge,Fire,132,196,4,0,76,100,Adamant,Grassy Glide,High Horsepower,Wood Hammer,Fake Out
1497,257,Regulation Set E,Milotic,Leftovers,Competitive,Steel,252,0,4,236,4,12,Modest,Scald,Ice Beam,Haze,Protect
1498,257,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Water,116,156,12,0,204,20,Adamant,Wild Charge,Drain Punch,Heavy Slam,Fake Out
1499,257,Regulation Set E,Cresselia,Mental Herb,Levitate,Fairy,252,0,4,220,28,4,Bold,Moonblast,Ice Beam,Lunar Blessing,Trick Room
1500,258,Regulation Set E,Roaring Moon,Booster Energy,Protosynthesis,Flying,212,92,76,0,4,124,Adamant,Acrobatics,Knock Off,Dragon Dance,Protect
1501,258,Regulation Set E,Ninetales-Alola,Light Clay,Snow Warning,Ghost,204,0,36,4,12,252,Timid,Blizzard,Moonblast,Aurora Veil,Protect
1502,258,Regulation Set E,Landorus-Therian,Choice Scarf,Intimidate,Flying,52,196,4,0,4,252,Adamant,Tera Blast,Stomping Tantrum,Rock Slide,U-turn
1503,258,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Grass,76,156,4,0,252,20,Adamant,Fake Out,Wild Charge,Drain Punch,Heavy Slam
1504,258,Regulation Set E,Milotic,Sitrus Berry,Competitive,Grass,172,0,212,76,4,44,Modest,Scald,Recover,Icy Wind,Protect
1505,258,Regulation Set E,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,252,156,28,0,4,68,Adamant,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
1506,259,Regulation Set E,Ninetales-Alola,Light Clay,Snow Warning,Ghost,4,0,100,4,148,252,Timid,Aurora Veil,Blizzard,Moonblast,Protect
1507,259,Regulation Set E,Empoleon,Assault Vest,Competitive,Grass,252,0,4,252,0,0,Modest,Ice Beam,Hydro Pump,Flash Cannon,Vacuum Wave
1508,259,Regulation Set E,Roaring Moon,Booster Energy,Protosynthesis,Flying,4,220,28,0,4,252,Jolly,Protect,Acrobatics,Knock Off,Dragon Dance
1509,259,Regulation Set E,Sinistcha,Rocky Helmet,Hospitality,Water,252,0,4,252,0,0,Bold,Matcha Gotcha,Strength Sap,Trick Room,Rage Powder
1510,259,Regulation Set E,Urshifu,Focus Sash,Unseen Fist,Dark,4,252,0,0,0,252,Jolly,Close Combat,Wicked Blow,Sucker Punch,Protect
1511,259,Regulation Set E,Arcanine-Hisui,Sitrus Berry,Intimidate,Grass,244,44,36,0,164,20,Adamant,Flare Blitz,Rock Slide,Extreme Speed,Protect
1512,260,Regulation Set E,Empoleon,Assault Vest,Competitive,Grass,0,0,4,248,0,252,Modest,Ice Beam,Hydro Pump,Flash Cannon,Vacuum Wave
1513,260,Regulation Set E,Landorus-Therian,Choice Scarf,Intimidate,Flying,4,252,0,0,0,252,Adamant,Stomping Tantrum,U-turn,Tera Blast,Rock Slide
1514,260,Regulation Set E,Heatran,Life Orb,Flash Fire,Grass,180,0,92,156,4,76,Modest,Protect,Flash Cannon,Heat Wave,Earth Power
1515,260,Regulation Set E,Sinistcha,Rocky Helmet,Hospitality,Water,252,0,4,252,0,0,Bold,Matcha Gotcha,Strength Sap,Trick Room,Rage Powder
1516,260,Regulation Set E,Urshifu,Focus Sash,Unseen Fist,Dark,4,252,0,0,0,252,Jolly,Close Combat,Wicked Blow,Sucker Punch,Protect
1517,260,Regulation Set E,Tornadus,Covert Cloak,Prankster,Ghost,4,0,44,204,4,252,Timid,Bleakwind Storm,Rain Dance,Tailwind,Taunt
1518,261,Regulation Set E,Kommo-o,Throat Spray,Overcoat,Steel,76,0,4,164,12,252,Timid,Clanging Scales,Clangorous Soul,Protect,Flash Cannon
1519,261,Regulation Set E,Clefairy,Eviolite,Friend Guard,Dark,252,0,252,4,0,0,Relaxed,Dazzling Gleam,Follow Me,After You,Helping Hand
1520,261,Regulation Set E,Arcanine-Hisui,Sitrus Berry,Intimidate,Grass,244,44,36,0,164,20,Adamant,Flare Blitz,Rock Slide,Extreme Speed,Protect
1521,261,Regulation Set E,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,60,252,4,0,4,188,Jolly,Swords Dance,Horn Leech,Ivy Cudgel,Spiky Shield
1522,261,Regulation Set E,Sinistcha,Rocky Helmet,Hospitality,Water,252,0,4,252,0,0,Bold,Matcha Gotcha,Strength Sap,Trick Room,Rage Powder
1523,261,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Grass,252,76,52,0,124,4,Adamant,Fake Out,Wild Charge,Drain Punch,Heavy Slam
1524,262,Regulation Set E,Roaring Moon,Booster Energy,Protosynthesis,Flying,132,84,60,0,4,228,Adamant,Protect,Acrobatics,Throat Chop,Tailwind
1525,262,Regulation Set E,Flutter Mane,Focus Sash,Protosynthesis,Fairy,4,0,0,252,0,252,Modest,Protect,Moonblast,Dazzling Gleam,Shadow Ball
